N 39 108632:0
N 39 62526:1
N 39 104630:0
N 39 95042:1
N 39 91277:0
N 39 75226:1
N 39 19218:0
N 39 10037:1
N 39 51045:1
N 39 619:1
N 39 52803:1
N 39 27053:1
UTG 40 101195:1 62282:1 3 1
N 40 101195:1
N 40 26274:0
N 40 62282:1
UTG 41 101195:1 62282:1 6 1
N 41 101195:1
N 41 33414:1
N 41 27666:0
N 41 22040:1
N 41 69840:1
N 41 62282:1
UTG 42 38805:1 114064:0 2 1
N 42 38805:1
N 42 114064:0
UTG 43 48953:0 33254:0 2 1
N 43 48953:0
N 43 33254:0
UTG 44 99600:0 114314:0 4 1
N 44 99600:0
N 44 9148:0
N 44 61347:0
N 44 114314:0
UTG 45 4862:1 24421:1 118 1
N 45 4862:1
N 45 36499:0
N 45 65080:0
N 45 114933:1
N 45 66635:1
N 45 91610:1
N 45 86062:0
N 45 34013:0
N 45 27567:1
N 45 37228:1
N 45 91707:1
N 45 100009:1
N 45 108906:1
N 45 98928:1
N 45 107019:1
N 45 80992:1
N 45 28823:0
N 45 28025:0
N 45 23144:1
N 45 108626:0
N 45 17269:1
N 45 22254:1
N 45 112016:1
N 45 90287:0
N 45 778:1
N 45 25353:0
N 45 618:0
N 45 70819:0
N 45 34087:1
N 45 82990:1
N 45 14778:1
N 45 4280:0
N 45 43251:1
N 45 57752:1
N 45 42385:0
N 45 100152:0
N 45 110882:0
N 45 27016:1
N 45 25017:0
N 45 86382:0
N 45 46171:1
N 45 25154:0
N 45 64521:1
N 45 104238:1
N 45 80018:0
N 45 105070:1
N 45 57847:1
N 45 18572:1
N 45 55069:0
N 45 112384:0
N 45 3685:1
N 45 48173:0
N 45 25431:1
N 45 31812:1
N 45 63869:0
N 45 89699:1
N 45 18777:0
N 45 55048:0
N 45 14779:0
N 45 55730:1
N 45 74043:1
N 45 99345:0
N 45 32731:1
N 45 52252:1
N 45 38714:0
N 45 30649:1
N 45 20879:1
N 45 66081:1
N 45 101923:1
N 45 205:0
N 45 63110:0
N 45 101839:0
N 45 96845:0
N 45 51716:1
N 45 27245:0
N 45 14647:1
N 45 52713:1
N 45 34639:0
N 45 33548:1
N 45 11039:1
N 45 55200:0
N 45 39867:0
N 45 50273:1
N 45 72839:1
N 45 44885:1
N 45 86387:1
N 45 73437:0
N 45 115271:0
N 45 111552:1
N 45 108340:1
N 45 105804:1
N 45 68791:1
N 45 17893:1
N 45 16483:1
N 45 66786:0
N 45 59024:1
N 45 46096:0
N 45 27022:0
N 45 40871:1
N 45 27303:0
N 45 57640:1
N 45 54114:0
N 45 75236:0
N 45 9974:0
N 45 58439:1
N 45 27669:1
N 45 73105:0
N 45 622:0
N 45 69270:1
N 45 113786:1
N 45 14159:1
N 45 37719:1
N 45 77414:1
N 45 33982:1
N 45 90546:1
N 45 85732:1
N 45 38770:1
N 45 24421:1
UTG 46 8556:1 92900:0 2 1
N 46 8556:1
N 46 92900:0
UTG 47 85758:1 69878:0 4 1
N 47 85758:1
N 47 90091:1
N 47 98471:1
N 47 69878:0
UTG 48 63304:0 17736:1 2 1
N 48 63304:0
N 48 17736:1
UTG 49 64786:0 32968:0 74 1
N 49 64786:0
N 49 47647:0
N 49 28330:0
